epoch,i,tr_recon_loss,val_recon_loss,tr_total_loss,val_total_loss,tr_stimu_loss,val_stimu_loss
0,10,0.16071893274784088,0.2011500597000122,0.28285599648952486,0.3460647165775299,0.40499305725097656,0.4909793734550476
0,20,0.1850745752453804,0.1957378387451172,0.2681015133857727,0.32430577278137207,0.35112845003604887,0.45287367701530457
