1.007707299787274913e-03,-2.175872608079375825e-01,-3.505787857311598588e-01,-3.332410524450744038e-01,-3.332410524450744038e-01,-3.332410524450744038e-01,-3.332410524450744038e-01,-3.332410524450744038e-01,-3.170660583510512831e-01,-2.941730155917788858e-01,-3.176732665957949786e-01,-3.576327368296716713e-01,-3.749704701157571263e-01,-3.453593786912354524e-01,-3.000771468225844618e-01,-2.966276872194660297e-01,-3.566767068273092312e-01,-4.001889912591543030e-01,-3.994784284195604940e-01,-3.513668645168911420e-01,-3.028031242617529317e-01,-2.526761457595085858e-01,-2.933203401842663927e-01,-3.294427710843372825e-01,-3.286934502716748474e-01,-3.389772324592487118e-01,-3.332410524450744038e-01,-3.170660583510512831e-01,-2.712799728325064885e-01,-2.761376387904559415e-01,5.206487715568253183e-03,-5.532054689345620169e-01
5.342011428065205347e-01,1.456912207654146585e-01,1.363247106071346082e-01,1.421254872430901817e-01,1.421254872430901817e-01,1.421254872430901817e-01,1.421254872430901817e-01,1.544246840302387624e-01,1.539854270021262794e-01,1.648118208126625739e-01,1.524221887550202548e-01,1.588560122844320521e-01,1.592306726907632142e-01,1.648376594613749913e-01,1.560783575478385254e-01,1.018301145759509807e-01,-1.591660760689805887e-02,-5.694838176234340299e-02,5.426116229624855514e-04,-1.825242145050791631e-01,-1.036904972832504157e-01,-3.888716631230798582e-02,8.604270021261528623e-02,1.192841217812427579e-01,1.483267629340894456e-01,1.481846503661706782e-01,1.615044737774629369e-01,1.712456443420743712e-01,1.525126240255139931e-01,1.565176145759510640e-01,1.681837644696433931e-01,-3.668958923931018301e-01
1.622925525631936927e-01,-4.067390887077723671e-01,-2.825585429955114192e-01,-2.663835489014882429e-01,-2.663835489014882429e-01,-2.663835489014882429e-01,-2.663835489014882429e-01,-2.782434886605243962e-01,-3.026868503425465540e-01,-2.909690231514291403e-01,-2.904005728797541819e-01,-2.967956384360972422e-01,-3.035136871013465187e-01,-2.913695222064728307e-01,-3.024284638554216587e-01,-2.826618975903614217e-01,-3.306701068981808822e-01,-3.879414717694306125e-01,-2.157656360737064682e-01,-6.156445635483108747e-01,-5.430379606661941416e-01,-4.639846149303095135e-01,-2.444723747932907310e-01,-2.422760896527285102e-01,-2.418885099220410284e-01,-3.166009626742262162e-01,-2.842509744861799192e-01,-2.909690231514291403e-01,-2.848194247578548222e-01,-2.824681077250176253e-01,-2.755433498700683437e-01,-6.595831856839122764e-01
1.930276252067090470e-01,-4.259501240255139654e-01,-3.416902905740609175e-01,-3.057616495393337686e-01,-3.057616495393337686e-01,-3.057616495393337686e-01,-3.001546627687219360e-01,-3.065497283250649407e-01,-3.360316265060240837e-01,-3.360316265060240837e-01,-3.360316265060240837e-01,-3.360316265060240837e-01,-3.709654795653201109e-01,-3.469742942357665338e-01,-3.659786203638081270e-01,-4.383914333805810637e-01,-4.832860855185446280e-01,-4.874202693125441743e-01,-4.181985294117647189e-01,-8.586312160406328609e-01,-1.052601951925348223e+00,-6.195591188282542072e-01,-4.304460489014882429e-01,-2.402994330262225031e-01,-3.170014617292700176e-01,-3.198566324120009075e-01,-3.198566324120009075e-01,-3.360316265060240837e-01,-3.238357843137254499e-01,-3.059037621072525082e-01,-3.084747076541458632e-01,-6.876697968343963296e-01
1.498124852350576908e-01,-4.826788772738011546e-01,-4.156275838648711973e-01,-3.631234496810771817e-01,-3.099991879281832619e-01,-2.998187603354594000e-01,-3.116528614457830804e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.270785347271438770e-01,-3.393260542168674010e-01,-3.739886014646822687e-01,-3.058908427828962440e-01,-2.519785022442712075e-01,-3.872438282541931787e-01,-5.140469968107724830e-01,-5.991595056697376354e-01,-6.866879281833215831e-01,-8.207388377037561078e-01,-1.527593831207181729e+00,-6.512760601228442248e-01,-6.363413211670210234e-01,-9.099080144105828327e-02,-7.000981868651073858e-02,-2.537096917080085001e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.027126889912590268e-01,-6.408243267186393144e-01
1.723825448854237885e-01,-4.217125856366645831e-01,-3.448684443656979681e-01,-3.606946167021025107e-01,-3.347784520434680111e-01,-3.224017393101819007e-01,-3.048185388613276481e-01,-3.059037621072525082e-01,-3.059037621072525082e-01,-3.287968048665249055e-01,-2.663577102527757701e-01,-4.255367056461137887e-01,-5.380123434916135317e-01,-3.347526133947553717e-01,-2.515392452161587800e-01,-5.301444749586581295e-01,-7.382101937160405747e-01,-7.387140473659342677e-01,-7.711027935270493572e-01,-6.210448411292229798e-01,-1.109434059768485747e+00,-5.116698411292228688e-01,-4.752631850933144442e-01,-1.779507736829671893e-01,-1.117004783841247240e-01,-1.851855953224663398e-01,-3.156449326718638870e-01,-3.474393899125914897e-01,-3.220787562012756844e-01,-3.120533605008267708e-01,-3.160066737538388404e-01,-6.653193656980864734e-01
1.701862597448616232e-01,-3.724770405150013564e-01,-2.810728206945429797e-01,-2.876358374675170859e-01,-3.010073381762343181e-01,-3.205413566028820771e-01,-3.143142422631702848e-01,-3.582916223718402571e-01,-3.515735737065910915e-01,-3.341195665012993143e-01,-1.124497991967870758e-01,-4.906888583746751298e-01,-5.141503514056223745e-01,-3.538215361445783413e-01,-2.979325389794471590e-01,-7.495016832034020471e-01,-1.153023860146468405e+00,-1.037538019725962712e+00,-8.579464918497519133e-01,-8.452338766832032668e-01,-1.126900986298133844e+00,-1.136874704701157590e+00,-1.068143899125915341e+00,-5.795867292700213058e-01,-3.203992440349633375e-01,-2.729207270257500983e-01,-3.424137727380108798e-01,-3.840269164894873355e-01,-3.511084780297660801e-01,-3.407342605716985884e-01,-3.041984112922276884e-01,-6.526842664776755232e-01
-3.805645375620130277e-01,-9.750214091660759363e-01,-6.590405740609496243e-01,-5.952320310654382052e-01,-3.142754842901015477e-01,-1.987508858965272018e-01,-2.336330616583983111e-01,-2.923255522088352709e-01,-3.094178183321520947e-01,-3.348172100165366927e-01,-1.662717044649184850e-01,-5.858913595558706833e-01,-7.338693007323412454e-01,-5.111530681549727451e-01,-2.350283486888730677e-01,-5.376118444365698412e-01,-7.493983286085519335e-01,-5.735146468225844618e-01,-4.261955911882824299e-01,-5.307258445546894077e-01,-8.096282187573825562e-01,-9.018721946609971063e-01,-1.068764026695015357e+00,-8.312293290810299773e-01,-5.489033339239310916e-01,-6.201534077486415830e-01,-6.594669117647059542e-01,-4.759349899598394051e-01,-3.203475667375383362e-01,-3.098958333333332593e-01,-2.991727941176469674e-01,-6.301788034490904966e-01
-4.927301116229625966e-01,-9.556424226317031811e-01,-7.156272147413180740e-01,-8.080391418615637811e-01,-4.428356809591307286e-01,-2.158689906685566096e-01,-2.238918910937869600e-01,-2.765898151429245777e-01,-2.732824681077249407e-01,-3.111619271202457071e-01,-3.640536410347271490e-01,-3.123634242853768339e-01,-8.505437189936215781e-01,-3.895951452870304310e-01,-7.583643397117978413e-03,-3.340808085282305218e-01,-3.201408575478385532e-01,-1.202272324592487396e-01,1.953401842664770349e-02,-1.323326393810538293e-01,-2.629211699740136021e-01,-2.882559650366172121e-01,-5.209200773682967078e-01,-6.792205587054098714e-01,-5.061145316560358154e-01,-8.316815054334987245e-01,-9.105668999527519736e-01,-5.085692032837231258e-01,-2.655308734939759163e-01,-1.893972950626033325e-01,-2.877262727380108798e-01,-6.359020641389085959e-01
-7.880787857311595257e-01,-1.694369389321993769e+00,-1.771148933971179007e+00,-1.639849840538625259e+00,-9.677349102291520344e-01,-6.628905327191116914e-01,-5.357127037562012806e-01,-4.627701984408220115e-01,-4.345285553980627324e-01,-4.393474633829435039e-01,-5.086983965272855457e-01,-1.979240491377273481e-01,-8.357123346326483793e-01,-1.923945783132530174e-01,-1.312603354594851779e-02,-1.441796598157332743e-02,-1.807542670682731056e-01,-8.207646763524686917e-02,2.785406331207181396e-01,4.355104240491383671e-02,-1.554582299787385380e-01,-1.080055516182376607e-01,-3.031261073706589815e-01,-7.757279116465862767e-01,-9.756673753838882579e-01,-1.390054704110559758e+00,-1.404860249822820428e+00,-9.301525956768249559e-01,-5.566678478620363801e-01,-2.772616200094494276e-01,-2.297831030002361608e-01,-6.233703195133476482e-01
